"HplID";"Hpl_Wgs84North";"Hpl_Wgs84East";"Hpl_SwerefEast";"Hpl_SwerefNorth";"KommunNamn";"LanNamn";"TatortKod";"TatortNamn";"Befolkning2018";"TatortTyp"
"782227";60,1636045335453;18,4163726239117;689558,954261159;6674536,17252879;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782229";60,4924884094313;18,3936320810552;686412,366739126;6711067,18249641;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782231";60,2508752904505;18,3463706136806;685184,345258697;6684048,27135462;"÷sthammar";"Uppsala l‰n";"T0688";"√ñsthammar";4906;"Medelstor t√§tort"
"782233";60,1704730535567;18,1711103754261;675921,029234953;6674621,53468007;"÷sthammar";"Uppsala l‰n";"T0540";"Gimo";2782;"Medelstor t√§tort"
"782234";60,1747230777565;17,9213095171839;662048,426597866;6674455,0768319;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782235";60,1791097349212;17,8529362052589;658236,174712201;6674777,44367601;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782236";60,4856754989542;18,3953456514232;686545,579274632;6710313,93000874;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782237";60,1778146129944;17,8119782629745;655971,542051761;6674535,82053478;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782238";60,1682039172844;18,4717594429822;692603,297419769;6675208,27100901;"÷sthammar";"Uppsala l‰n";"T0560";"Hargshamn";298;"Mindre t√§tort"
"782239";60,1687809288697;18,4555317412939;691700,221087974;6675225,23411757;"÷sthammar";"Uppsala l‰n";"T0560";"Hargshamn";298;"Mindre t√§tort"
"782240";60,1751805657655;18,1780097128288;676278,345647727;6675163,81216743;"÷sthammar";"Uppsala l‰n";"T0540";"Gimo";2782;"Medelstor t√§tort"
"782241";60,1696009666559;18,4665918936973;692308,624782505;6675348,65015864;"÷sthammar";"Uppsala l‰n";"T0560";"Hargshamn";298;"Mindre t√§tort"
"782243";60,171899918414;18,4059823341394;688935,132687691;6675429,41809628;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782244";60,469578863726;18,4108147112289;687487,849781727;6708566,74334818;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782245";60,1706405493928;18,4586374346189;691861,559095707;6675441,17408197;"÷sthammar";"Uppsala l‰n";"T0560";"Hargshamn";298;"Mindre t√§tort"
"782247";60,1768854022381;18,1850903896778;676661,73410598;6675372,46268886;"÷sthammar";"Uppsala l‰n";"T0540";"Gimo";2782;"Medelstor t√§tort"
"782248";60,1962493399133;18,4052936235842;688757,07356949;6678136,83966395;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782249";60,1787331264993;18,1867022242661;676741,156124047;6675582,39911321;"÷sthammar";"Uppsala l‰n";"T0540";"Gimo";2782;"Medelstor t√§tort"
"782250";60,183899259669;17,81570243532;656149,127600425;6675221,86354823;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782251";60,1753578902003;18,4036600289944;688786,534403403;6675807,5461718;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782253";60,1755452103292;18,417428656883;689548,68451809;6675867,85017406;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782257";60,1892531290678;17,8761953962769;659476,471980312;6675962,38256249;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782258";60,1886763594978;17,908847131177;661288,96096408;6675977,52610687;"÷sthammar";"Uppsala l‰n";"T0684";"√ñsterbybruk";2369;"Medelstor t√§tort"
"782259";60,1814078371336;18,3996668450208;688530,485905896;6676469,31885294;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782260";60,1947481168128;17,8243542836181;656577,04444048;6676449,86576958;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782261";60,1849731554816;18,395061753939;688254,83967105;6676852,89319293;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782262";60,1947408337094;17,9017874323138;660867,999392889;6676635,26454078;"÷sthammar";"Uppsala l‰n";"T0684";"√ñsterbybruk";2369;"Medelstor t√§tort"
"782265";60,208324743815;18,4095514365557;688923,477081636;6679492,67188813;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782266";60,4557756571228;18,4099631813871;687520,696185603;6707028,37823793;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782267";60,1959621631461;17,8254026479808;656629,353280276;6676587,47962104;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782268";60,1870689095347;18,3902860263268;687978,197562138;6677072,4796652;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782269";60,1964883115017;17,8161836930265;656115,999174324;6676624,20001769;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782270";60,197532758429;17,8401250063538;657437,640823152;6676797,31791747;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782271";60,1972672545016;17,8340130080258;657100,241724442;6676753,20314722;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782273";60,1966162954644;17,8910324170278;660262,877158281;6676817,83742373;"÷sthammar";"Uppsala l‰n";"T0684";"√ñsterbybruk";2369;"Medelstor t√§tort"
"782274";60,1975067922136;17,8464895353769;657790,425890522;6676809,62654453;"÷sthammar";"Uppsala l‰n";"T0528";"Dannemora";227;"Mindre t√§tort"
"782275";60,4448805094775;18,409181702374;687540,574934361;6705813,80519338;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782277";60,1977558555315;17,8658020119406;658859,326374374;6676883,6746186;"÷sthammar";"Uppsala l‰n";"T0684";"√ñsterbybruk";2369;"Medelstor t√§tort"
"782279";60,4377354835702;18,4154604848079;687927,037973181;6705036,6571235;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782280";60,1979296571434;17,8811424731695;659708,483831158;6676940,04087325;"÷sthammar";"Uppsala l‰n";"T0684";"√ñsterbybruk";2369;"Medelstor t√§tort"
"782281";60,1995976899831;17,8512184414498;658042,3978564;6677053,66101293;"÷sthammar";"Uppsala l‰n";"T0528";"Dannemora";227;"Mindre t√§tort"
"782282";60,2005245679684;17,8586348639311;658448,845859192;6677174,60573395;"÷sthammar";"Uppsala l‰n";"T0528";"Dannemora";227;"Mindre t√§tort"
"782283";60,1949993462288;18,1914335383381;676915,85334476;6677405,23886254;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782284";60,2014296415976;17,8016961901501;655289,849026877;6677140,00936093;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782285";60,4292969282481;18,4010863672178;687185,154809419;6704056,71647242;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782286";60,2023506472989;17,8578290528692;658395,395559295;6677375,9159217;"÷sthammar";"Uppsala l‰n";"T0528";"Dannemora";227;"Mindre t√§tort"
"782288";60,1963226529128;18,3789830615946;687299,108200959;6678070,03076358;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782290";60,2052645666533;17,8994462685939;660686,788471493;6677800,84096894;"÷sthammar";"Uppsala l‰n";"T0684";"√ñsterbybruk";2369;"Medelstor t√§tort"
"782292";60,2062684299814;17,8634133823985;658685,850024143;6677825,38364552;"÷sthammar";"Uppsala l‰n";"T0528";"Dannemora";227;"Mindre t√§tort"
"782293";60,204478286088;18,5555884588529;697033,318148347;6679491,80208084;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782294";60,2020014682999;18,1945215562397;677049,207628884;6678192,74126245;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782295";60,2084517206438;17,7818276836017;654156,078008395;6677875,01759167;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782296";60,1998466369785;17,8566085825983;658339,847176214;6677094,28839906;"÷sthammar";"Uppsala l‰n";"T0528";"Dannemora";227;"Mindre t√§tort"
"782297";60,2107755071957;17,7710524858645;653548,33777709;6678108,5468453;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782300";60,1998137152474;18,5888976669087;698906,180497876;6679072,75288746;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782301";60,2125527408511;17,9052695977998;660973,650165225;6678626,19867734;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782303";60,2072655403173;18,3717570443362;686836,545717531;6679267,19679068;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782305";60,2059302870545;18,5054767551484;694249,55293931;6679504,77283938;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782306";60,210840385365;18,1918443567968;676853,305099932;6679169,18898136;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782309";60,2156171092011;18,1978400151396;677159,561637654;6679716,84376381;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782310";60,2274218190137;18,4074376165126;688696,608293794;6681611,58321335;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782311";60,2164360877059;18,2091610107849;677781,975085454;6679838,43210229;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782312";60,2246220423644;17,9186942453013;661657,708374536;6680002,31331286;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782314";60,3899236171126;18,4018522059194;687453,747492472;6699677,66771419;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782315";60,2217096038091;18,2326872245456;679055,819893839;6680488,8990522;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782316";60,2228343157362;18,1919760608623;676795,995205386;6680504,27228004;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782317";60,2185334148769;18,3634867470039;686314,584257098;6680497,63041611;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782318";60,2289411533639;17,8942771110103;660284,806749877;6680423,45632086;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782319";60,2274310687235;18,2506942329621;680021,284146907;6681174,59236031;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782321";60,2352880140687;17,9023004539718;660697,858849264;6681149,3749159;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782322";60,2360812291459;17,9224655018602;661809,978039876;6681286,94536187;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782324";60,2344463894164;18,3662441353749;686376,832228197;6682276,12190518;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782325";60,2378232626333;17,9224514840601;661800,609948432;6681480,79625471;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782326";60,2376491065466;18,3996882696215;688209,038163626;6682727,45552319;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782327";60,3833485892;17,97788569176;664136,373964696;6697814,4749941;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782328";60,2340766732868;18,1884600368875;676540,857353174;6681745,95197122;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782329";60,2391212347879;17,9085766374116;661026,39737782;6681591,31187553;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782330";60,2324963562487;18,2825979042809;681759,050031161;6681825,7344522;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782332";60,2440321523797;17,934501114877;662436,686630294;6682201,4440715;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782334";60,2433382682061;18,3096794445289;683197,159297134;6683107,11766591;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782335";60,2393687479766;18,3582481989381;685906,482610231;6682801,29142966;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782336";60,2366272675992;18,4885520254065;693131,564813587;6682870,62212883;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782337";60,2405598233756;18,3222184413052;683906,403295325;6682832,83197678;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782338";60,2170491798699;18,2040623905964;677496,35490525;6679892,93207871;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782339";60,2443850654103;18,1713814684321;675540,55218863;6682847,5428366;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782340";60,3690077040054;18,4166342594372;688388,587268285;6697392,45750188;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782341";60,2418576192617;18,3091509872689;683176,195049113;6682940,88710927;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782342";60,2373961429351;18,5314549485635;695500,634952115;6683082,55915185;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782343";60,2389359137965;18,4796198647418;692623,816610585;6683101,38043401;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782344";60,242852982504;18,3376210063898;684745,627949271;6683131,04730352;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782345";60,2499164704591;17,9426685430472;662859,3584989;6682876,49180598;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782347";60,243395789252;18,3486812238239;685354,416865634;6683222,47711235;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782348";60,2468927381336;18,151511880563;674427,967043732;6683073,90245191;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782349";60,3689467672463;18,1519037394668;673799,880013455;6696657,97484138;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782350";60,2463340199763;18,1974068128264;676969,817644423;6683133,97156399;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782352";60,254398442432;17,945905438671;663016,133943025;6683383,31882191;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782353";60,243759441892;18,5338264320842;695593,878378014;6683797,59811919;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782354";60,2576719667581;17,9477994625221;663104,606280141;6683752,33523289;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782355";60,3671923258699;18,0270822130482;666929,385120413;6696139,95897497;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782356";60,2537107618128;18,346481949704;685174,484671322;6684364,10248577;"÷sthammar";"Uppsala l‰n";"T0688";"√ñsthammar";4906;"Medelstor t√§tort"
"782359";60,2612817418708;18,1451504504736;673999,66288555;6684658,40401843;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782361";60,357916103027;18,4471789428303;690136,3620974;6696246,0248112;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782362";60,3533939177098;18,4587208262768;690799,015619131;6695776,20591099;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782364";60,2642893949506;17,9544486182683;663439,340105424;6684505,29508498;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782365";60,3561226030023;18,4529247533849;690463,553593567;6696063,05716334;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782367";60,2597345565457;18,3592016560676;685843,74801626;6685070,17914204;"÷sthammar";"Uppsala l‰n";"T0688";"√ñsthammar";4906;"Medelstor t√§tort"
"782368";60,3487399384319;18,4642323290133;691130,110355237;6695274,33254088;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782369";60,2677409943178;17,9564280755705;663531,566269714;6684894,3541312;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782370";60,3500153886567;18,2059564868215;676881,402569455;6694695,01642586;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782371";60,3467172844938;18,4620924948882;691023,956741072;6695043,06711348;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782372";60,2636186260035;18,3364418960469;684563,439822208;6685438,46529848;"÷sthammar";"Uppsala l‰n";"T0688";"√ñsthammar";4906;"Medelstor t√§tort"
"782374";60,271778861799;17,9576872873677;663581,023701645;6685346,87902959;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782375";60,2697777790607;18,1373878654392;673525,428884596;6685583,4515739;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782376";60,2634956847609;18,4894683176152;693023,988763386;6685862,87494394;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782378";60,2745970169381;17,9599693843691;663693,098956238;6685666,19326378;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782379";60,2673824507056;18,4411416980195;690329,810304577;6686154,88114701;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782380";60,3420172294634;18,4970953696841;692981,824151483;6694622,0931101;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782382";60,345707996298;18,2097890742538;677116,105393499;6694225,96507583;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782384";60,2565536457116;18,2176851079892;678036,072239673;6684325,81709108;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782385";60,2723721500074;18,3138147251059;683263,499242981;6686349,42622085;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782387";60,2536389510526;18,2450058132238;679562,888718911;6684075,52727748;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782388";60,3366258978922;18,4357839483472;689631,83589693;6693844,20490392;"÷sthammar";"Uppsala l‰n";"T0676";"√ñregrund";1601;"Medelstor t√§tort"
"782389";60,3423460057331;18,1266051470854;672546,137013521;6693631,13246617;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782390";60,3340088508452;18,5155641519077;694047,912956606;6693785,2621211;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782391";60,2781571180591;17,964108674913;663904,090304989;6686072,70192789;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782392";60,3386742911106;18,2168977421657;677546,381373818;6693462,35459028;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782393";60,3341170958393;18,4323215479302;689455,400537816;6693555,0884445;"÷sthammar";"Uppsala l‰n";"T0676";"√ñregrund";1601;"Medelstor t√§tort"
"782395";60,3389773163477;18,1163849624218;672000,1433282;6693229,51772097;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782396";60,2769529452526;18,3027925088203;682628,737312427;6686828,58804652;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782397";60,2813309679283;17,974859210828;664482,341099393;6686452,70712369;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782398";60,2770596472962;18,4258816395666;689430,310348042;6687187,72650586;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782399";60,3365937435587;18,4396760899404;689846,710683729;6693851,83363181;"÷sthammar";"Uppsala l‰n";"T0676";"√ñregrund";1601;"Medelstor t√§tort"
"782400";60,2768544334443;18,3942221610741;687681,958043807;6687074,35819034;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782401";60,3307984451125;18,3774665348157;686448,286010285;6693029,36520326;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782403";60,2511017161791;18,2768308535195;681336,996112051;6683880,25187718;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782404";60,3282389601491;18,4262167992738;689152,664866178;6692883,48330577;"÷sthammar";"Uppsala l‰n";"T0676";"√ñregrund";1601;"Medelstor t√§tort"
"782405";60,2798216834879;18,3536250065101;685421,666720247;6687289,67848038;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782406";60,2800159072689;18,2979628984108;682344,776126813;6687156,06376373;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782407";60,2899048378235;17,9461098680723;662850,83066693;6687335,59671738;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"782408";60,3358514137485;18,2240071143121;677953,925457892;6693167,38972594;"÷sthammar";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
